Date,Portfolio Value,Weekly Return (%),Cumulative Return (%),Total Investment,Scenario
2020-03-30,2107.515083431317,26.698992652145748,-12.186871523695118,2400.0,Max High Vol
2020-04-06,2363.363449050062,12.139811839552273,-9.10140580576684,2600.0,Max High Vol
2020-04-13,2637.383454154074,11.594492807026885,-5.807733780211639,2800.0,Max High Vol
2020-04-20,3017.2983514908174,14.404992824928403,0.5766117163605788,3000.0,Max High Vol
2020-04-27,3695.6747475414672,22.48290745644927,15.48983586067085,3200.0,Max High Vol
2020-05-04,3837.092817412092,3.8265832231232566,12.85567110035564,3400.0,Max High Vol
2020-05-11,4437.745443187424,15.653846658326062,23.27070675520622,3600.0,Max High Vol
2020-05-18,4233.757422680425,-4.596658891738583,11.414669017905933,3800.0,Max High Vol
2020-05-25,4756.7860526551085,12.353769424124199,18.91965131637771,4000.0,Max High Vol
2020-06-01,5106.509476476139,7.3520948798154215,21.583558963717593,4200.0,Max High Vol
2020-06-08,5111.819511837606,0.10398561651415127,16.17771617812741,4400.0,Max High Vol
2020-06-15,5266.5335501847,3.0265943073462953,14.489859786623919,4600.0,Max High Vol
2020-06-22,5375.934784917173,2.077291138278909,11.998641352441098,4800.0,Max High Vol
2020-06-29,5534.990414629353,2.9586599554449546,10.699808292587058,5000.0,Max High Vol
2020-07-06,5858.548006494451,5.845675739743177,12.664384740277908,5200.0,Max High Vol
2020-07-13,6001.27764955514,2.436263096290523,11.134771288058145,5400.0,Max High Vol
2020-07-20,6671.243092264238,11.163713492888654,19.129340933289964,5600.0,Max High Vol
2020-07-27,7644.735441628306,14.592368107420626,31.8057834763501,5800.0,Max High Vol
2020-08-03,8275.000233369303,8.24442907872234,37.91667055615505,6000.0,Max High Vol
2020-08-10,8628.841318768984,4.276025080613308,39.1748599801449,6200.0,Max High Vol
2020-08-17,8663.447466204003,0.40105207821756567,35.366366659437546,6400.0,Max High Vol
2020-08-24,8898.100374116122,2.7085396296046946,34.81970263812306,6600.0,Max High Vol
2020-08-31,8010.746216815556,-9.972399950463693,17.805091423758178,6800.0,Max High Vol
2020-09-07,8244.568095850633,2.9188526599963343,17.77954422643761,7000.0,Max High Vol
2020-09-14,8935.321266042652,8.37828206597827,24.101684250592395,7200.0,Max High Vol
2020-09-21,9002.167246210101,0.7481094207713276,21.650908732568936,7400.0,Max High Vol
2020-09-28,9113.871750965583,1.24086235792286,19.919365144283994,7600.0,Max High Vol
2020-10-05,9924.27613960005,8.891988068063462,27.234309482051916,7800.0,Max High Vol
2020-10-12,10210.735338329363,2.8864492956446264,27.634191729117035,8000.0,Max High Vol
2020-10-19,11787.015851513283,15.437482815432798,43.74409575016198,8200.0,Max High Vol
2020-10-26,12625.551841510092,7.114065176124742,50.30418858940586,8400.0,Max High Vol
2020-11-02,14427.016407944115,14.268402593787584,67.75600474353621,8600.0,Max High Vol
2020-11-09,15070.669354237312,4.461441840038218,71.25760629815127,8800.0,Max High Vol
2020-11-16,17551.176739461152,16.459171964557857,95.01307488290169,9000.0,Max High Vol
2020-11-23,17567.240447687916,0.09152496419597432,90.94826573573822,9200.0,Max High Vol
2020-11-30,18895.677946005428,7.562015800224055,101.01785048941944,9400.0,Max High Vol
2020-12-07,18897.64986175299,0.010435803114329406,96.85051939326031,9600.0,Max High Vol
2020-12-14,23377.140666364223,23.703957039003495,138.5422516975941,9800.0,Max High Vol
2020-12-21,26360.217182628803,12.760656056438613,163.60217182628801,10000.0,Max High Vol
2020-12-28,33091.73100668191,25.536640223469515,224.4287353596266,10200.0,Max High Vol
2021-01-04,38918.813187633365,17.60887691180266,274.2193575733977,10400.0,Max High Vol
2021-01-11,36516.039382662995,-6.17381057686996,244.49093757229238,10600.0,Max High Vol
2021-01-18,33143.228610091726,-9.236518608238233,206.8817463897382,10800.0,Max High Vol
2021-01-25,34190.024590715235,3.1584007488780723,210.81840537013852,11000.0,Max High Vol
2021-02-01,40367.1553805542,18.06705570933239,260.42103018351963,11200.0,Max High Vol
2021-02-08,50750.24198937249,25.721620735802613,345.177561310285,11400.0,Max High Vol
2021-02-15,60141.06414497567,18.503994833304834,418.45744952565235,11600.0,Max High Vol
2021-02-22,47378.242488706484,-21.22147627036198,301.5105295653092,11800.0,Max High Vol
2021-03-01,53948.403336811694,13.867464268374526,349.57002780676413,12000.0,Max High Vol
2021-03-08,62677.484805845444,16.180425979497823,413.74987545774957,12200.0,Max High Vol
2021-03-15,60997.345180441655,-2.680611116748412,391.9140740358198,12400.0,Max High Vol
2021-03-22,59529.69321609427,-2.4060915438299753,372.4578826674148,12600.0,Max High Vol
2021-03-29,62717.106179549315,5.35432452487981,389.977392027729,12800.0,Max High Vol
2021-04-05,64460.96068433018,2.7805085582049682,395.85354372561676,13000.0,Max High Vol
2021-04-12,60390.20540688839,-6.3150707563552535,357.5015561127908,13200.0,Max High Vol
2021-04-19,52842.79376550861,-12.497741298490238,294.34920720528817,13400.0,Max High Vol
2021-04-26,61267.03282949304,15.942077365112869,350.49288845215466,13600.0,Max High Vol
2021-05-03,63199.35228363877,3.1539302050474762,357.9663208959331,13800.0,Max High Vol
2021-05-10,50618.61622493612,-19.90643195556861,261.5615444638295,14000.0,Max High Vol
2021-05-17,38086.09712134064,-24.758715346749486,168.2119515587369,14200.0,Max High Vol
2021-05-24,39280.18224744966,3.1352257552269482,172.77904338506707,14400.0,Max High Vol
2021-05-31,39683.03407295065,1.0255854287110575,171.801603239388,14600.0,Max High Vol
2021-06-07,43463.21156255373,9.525928593700414,193.67034839563334,14800.0,Max High Vol
2021-06-14,39884.08128484594,-8.234850000802606,165.89387523230624,15000.0,Max High Vol
2021-06-21,38912.469780125684,-2.4360884679307406,156.0030906587216,15200.0,Max High Vol
2021-06-28,39829.11423982722,2.3556573635161726,158.63061194693,15400.0,Max High Vol
2021-07-05,38846.701243949814,-2.466570032067246,149.01731566634496,15600.0,Max High Vol
2021-07-12,36274.60385037102,-6.621147513727137,129.58610031880394,15800.0,Max High Vol
2021-07-19,40528.38594639687,11.726612132202067,153.30241216498044,16000.0,Max High Vol
2021-07-26,46030.533536180235,13.576034330754116,184.13909590234715,16200.0,Max High Vol
2021-08-02,50632.92110363774,9.998553598862813,208.73732380266912,16400.0,Max High Vol
2021-08-09,54588.80458604629,7.812868379273377,228.84822039786917,16600.0,Max High Vol
2021-08-16,57428.08719167354,5.201217771955051,241.83385233139015,16800.0,Max High Vol
2021-08-23,57055.43200988774,-0.64890752941503,235.6201882934573,17000.0,Max High Vol
2021-08-30,60671.49972910046,6.337814984182491,252.74127749477012,17200.0,Max High Vol
2021-09-06,54200.84045571266,-10.665072237013144,211.49908307880844,17400.0,Max High Vol
2021-09-13,55809.24359989343,2.9674874608171224,217.09797499939447,17600.0,Max High Vol
2021-09-20,51224.644953311246,-8.214765782260018,187.77890423208567,17800.0,Max High Vol
2021-09-27,57342.07282090678,11.942352891213345,218.5670712272599,18000.0,Max High Vol
2021-10-04,65360.142650236965,13.982874065910666,259.1216629133899,18200.0,Max High Vol
2021-10-11,73653.30073987306,12.688402676865982,300.28967793409265,18400.0,Max High Vol
2021-10-18,73108.0984788641,-0.7402278723861679,293.05429289711884,18600.0,Max High Vol
2021-10-25,73773.78706998577,0.9105538305227846,292.41376101056267,18800.0,Max High Vol
2021-11-01,76389.68057241246,3.545830580643916,302.0509503811182,19000.0,Max High Vol
2021-11-08,79170.92723782748,3.640866992209214,312.3485793636848,19200.0,Max High Vol
2021-11-15,71224.44989967729,-10.037115410154499,267.1363396890582,19400.0,Max High Vol
2021-11-22,69627.15432109422,-2.242622555643365,255.24058327088886,19600.0,Max High Vol
2021-11-29,60243.75580882367,-13.47663652746434,204.2613929738569,19800.0,Max High Vol
2021-12-06,61333.934858312976,1.809613353040038,206.6696742915649,20000.0,Max High Vol
2021-12-13,57382.040085000706,-6.443243503684395,184.06950537129063,20200.0,Max High Vol
2021-12-20,62622.17840894688,9.132018164889034,206.9714627889553,20400.0,Max High Vol
2021-12-27,58552.46998328607,-6.498829215240722,184.23529118100035,20600.0,Max High Vol
2022-01-03,52032.64239199923,-11.135017178861865,150.15693457691938,20800.0,Max High Vol
2022-01-10,53725.25218859835,3.2529768214488843,155.83453423142072,21000.0,Max High Vol
2022-01-17,45405.407861131476,-15.485910235024496,114.17645217514847,21200.0,Max High Vol
2022-01-24,47659.09070250686,4.963467894106529,122.70603132012552,21400.0,Max High Vol
2022-01-31,53508.699291720404,12.273856892754056,147.72545968389076,21600.0,Max High Vol
2022-02-07,53437.55283800864,-0.13296240546585894,145.12638916517724,21800.0,Max High Vol
2022-02-14,48868.24054740225,-8.550751387246091,122.12836612455568,22000.0,Max High Vol
2022-02-21,48150.68260501036,-1.4683523170756634,116.89496668923587,22200.0,Max High Vol
2022-02-28,49257.518245326646,2.2986914835577235,119.89963502377967,22400.0,Max High Vol
2022-03-07,48726.321612749955,-1.0784072188352474,115.6031929767697,22600.0,Max High Vol
2022-03-14,53300.993060075176,9.388501524252533,133.77628535120692,22800.0,Max High Vol
2022-03-21,60702.069537544914,13.885438249017307,163.92204146758658,23000.0,Max High Vol
2022-03-28,60426.35573685783,-0.45420823834770385,160.45842990024929,23200.0,Max High Vol
2022-04-04,55103.33666179338,-8.80910160831958,135.4843447085187,23400.0,Max High Vol
2022-04-11,52051.63127947439,-5.538149896528726,120.5577596587898,23600.0,Max High Vol
2022-04-18,51927.0566552536,-0.2393289531156744,118.18091031619159,23800.0,Max High Vol
2022-04-25,50811.162764281355,-2.148964264199912,111.71317818450564,24000.0,Max High Vol
2022-05-02,45186.52608118089,-11.069687007939141,86.72118215364004,24200.0,Max High Vol
2022-05-09,41732.584211657544,-7.6437428788353605,71.0351811953178,24400.0,Max High Vol
2022-05-16,40624.30059248042,-2.655679345319671,65.13943330276592,24600.0,Max High Vol
2022-05-23,39648.36929262081,-2.402333789446833,59.87245682508391,24800.0,Max High Vol
2022-05-30,40468.69910744396,2.0690127474569913,61.87479642977583,25000.0,Max High Vol
2022-06-06,36414.32451988627,-10.018544398458092,44.501287777326475,25200.0,Max High Vol
2022-06-13,28165.59912690277,-22.652419073375317,10.88818553898728,25400.0,Max High Vol
2022-06-20,29015.186912843867,3.016402321545512,13.340573878296356,25600.0,Max High Vol
2022-06-27,26827.68910973223,-7.539147721786065,3.983291122993138,25800.0,Max High Vol
2022-07-04,29201.162732913872,8.84710424917151,12.312164357361045,26000.0,Max High Vol
2022-07-11,29287.628553152812,0.29610403198596186,11.784841805926764,26200.0,Max High Vol
2022-07-18,32066.684863894774,9.488840333038151,21.46471539354081,26400.0,Max High Vol
2022-07-25,33298.83121716088,3.8424500645947006,25.1835760043642,26600.0,Max High Vol
2022-08-01,33269.09600194528,-0.08929807482332947,24.13841791770628,26800.0,Max High Vol
2022-08-08,35110.51412525996,5.534920826243682,30.038941204666507,27000.0,Max High Vol
2022-08-15,31289.42306244653,-10.883039334546158,15.034643611935774,27200.0,Max High Vol
2022-08-22,28703.54578620304,-8.264381452744175,4.757466373003802,27400.0,Max High Vol
2022-08-29,29444.78538259097,2.5823973174220876,6.684005009387571,27600.0,Max High Vol
2022-09-05,32270.85978698739,9.597877409109309,16.082229449594923,27800.0,Max High Vol
2022-09-12,28987.57798469198,-10.174137980728142,3.527064231042784,28000.0,Max High Vol
2022-09-19,28265.97016593101,-2.48936913301982,0.2339367586205976,28200.0,Max High Vol
2022-09-26,28829.79344459302,1.9947069757456501,1.5133571992711925,28400.0,Max High Vol
2022-10-03,29638.84037668635,2.8062876470072844,3.632309009392827,28600.0,Max High Vol
2022-10-10,29567.0395497516,-0.24225248364044039,2.6633317699708337,28800.0,Max High Vol
2022-10-17,30225.72550086778,2.2277710624623968,4.226639658164753,29000.0,Max High Vol
2022-10-24,32076.416332269677,6.122899618567518,9.850740863937249,29200.0,Max High Vol
2022-10-31,32728.57069696207,2.0331272606544557,11.321669037285952,29400.0,Max High Vol
2022-11-07,25776.308502739434,-21.242180902412457,-12.917876679934345,29600.0,Max High Vol
2022-11-14,25879.319362939772,0.39963387383181986,-13.156646433088012,29800.0,Max High Vol
2022-11-21,26322.031697111506,1.7106799756322657,-12.259894342961646,30000.0,Max High Vol
2022-11-28,27619.8499851135,4.930539948192565,-8.543543095650667,30200.0,Max High Vol
2022-12-05,27777.457268489572,0.5706304830077663,-8.626785301021144,30400.0,Max High Vol
2022-12-12,27415.196185562945,-1.3041549463117046,-10.407855602735474,30600.0,Max High Vol
2022-12-19,27752.63188357355,1.230834518661231,-9.8940523260599,30800.0,Max High Vol
2022-12-26,27595.20852553152,-0.5672375820154433,-10.983198304737028,31000.0,Max High Vol
2023-01-02,28568.80755241649,3.5281452067455055,-8.433309126870228,31200.0,Max High Vol
2023-01-09,35103.427454533245,22.873267951864605,11.794354950742818,31400.0,Max High Vol
2023-01-16,38396.07103666182,9.379835021504052,21.50655391348678,31600.0,Max High Vol
2023-01-23,40377.518755485595,5.160548111633145,26.973329419766024,31800.0,Max High Vol
2023-01-30,39186.73983164188,-2.9491136665794793,22.458561973880865,32000.0,Max High Vol
2023-02-06,37393.808564612686,-4.57535195510565,16.129840262772316,32200.0,Max High Vol
2023-02-13,41952.0987928979,12.189959790827285,29.481786397833027,32400.0,Max High Vol
2023-02-20,40830.41980716989,-2.673713635318524,25.24668652506102,32600.0,Max High Vol
2023-02-27,39079.638585017514,-4.287933433995548,19.14523958846803,32800.0,Max High Vol
2023-03-06,38806.609937852336,-0.6986468070097573,17.595787690461623,33000.0,Max High Vol
2023-03-13,49292.60274321463,27.02115135064698,48.47169500968262,33200.0,Max High Vol
2023-03-20,49414.64203121229,0.24758134325632947,47.94803003356972,33400.0,Max High Vol
2023-03-27,49976.46315518387,1.1369527348123114,48.73947367614247,33600.0,Max High Vol
2023-04-03,50413.488878125485,0.8744630879231907,49.15233395895114,33800.0,Max High Vol
2023-04-10,54140.638004702116,7.393158477063563,59.23717060206505,34000.0,Max High Vol
2023-04-17,49475.858770121515,-8.616040383889574,44.666253713805595,34200.0,Max High Vol
2023-04-24,52683.75012789087,6.483750737251678,53.150436418287406,34400.0,Max High Vol
2023-05-01,51418.86233417266,-2.4009069032627015,48.609428711481684,34600.0,Max High Vol
2023-05-08,48864.34187184878,-4.968061031226208,40.41477549381834,34800.0,Max High Vol
2023-05-15,48743.524138839006,-0.24725132557117152,39.2672118252543,35000.0,Max High Vol
2023-05-22,51370.00381818986,5.388366405083275,45.93751084713029,35200.0,Max High Vol
2023-05-29,49802.082174246534,-3.0522124341134194,40.68384794984897,35400.0,Max High Vol
2023-06-05,47837.12575650145,-3.945530652453708,34.373948754217565,35600.0,Max High Vol
2023-06-12,48767.48535771074,1.944848455036716,36.22202613885682,35800.0,Max High Vol
2023-06-19,56641.133857839806,16.145282953130867,57.33648293844391,36000.0,Max High Vol
2023-06-26,57102.23797463907,0.8140799546078366,57.74098888021844,36200.0,Max High Vol
2023-07-03,56463.935611141744,-1.1178237248438831,55.12070222841139,36400.0,Max High Vol
2023-07-10,56809.71858788508,0.6123961658016348,55.21781034941279,36600.0,Max High Vol
2023-07-17,56700.60147445297,-0.19207472971954098,54.07772139797002,36800.0,Max High Vol
2023-07-24,55375.43752847208,-2.3371250242873574,49.66334467154617,37000.0,Max High Vol
2023-07-31,55133.851442441075,-0.43626939454300634,48.20927807107816,37200.0,Max High Vol
2023-08-07,55791.48365919242,1.1927920860705714,49.175089997840686,37400.0,Max High Vol
2023-08-14,50097.89417086998,-10.20512292360295,33.239080241675474,37600.0,Max High Vol
2023-08-21,50106.814008508576,0.0178048155241305,32.55770901721846,37800.0,Max High Vol
2023-08-28,50076.10302180852,-0.06129103856980309,31.77921847844348,38000.0,Max High Vol
2023-09-04,50011.275952421296,-0.1294570972485475,30.919570556076692,38200.0,Max High Vol
2023-09-11,51570.27464609547,3.1172943780865445,34.29759022420696,38400.0,Max High Vol
2023-09-18,51231.21160270618,-0.6574776762701731,32.72334612100046,38600.0,Max High Vol
2023-09-25,54800.7125272008,6.967434134050557,41.238949812373185,38800.0,Max High Vol
2023-10-02,54905.42110863877,0.19107156934501943,40.78313104779173,39000.0,Max High Vol
2023-10-09,53581.326404842584,-2.411591928557045,36.687057155210674,39200.0,Max High Vol
2023-10-16,59372.80299989508,10.808759289186003,50.692393400748934,39400.0,Max High Vol
2023-10-23,68568.78955873838,15.488550471264684,73.15350898671309,39600.0,Max High Vol
2023-10-30,69783.0229555294,1.7708251882598416,75.33422853148092,39800.0,Max High Vol
2023-11-06,73975.2906572222,6.007575373116748,84.93822664305549,40000.0,Max High Vol
2023-11-13,74838.14689097628,1.16641141398454,86.16454450491611,40200.0,Max High Vol
2023-11-20,75223.45640897733,0.5148571069809802,86.19667427964687,40400.0,Max High Vol
2023-11-27,80439.68110026607,6.934306053325967,98.12729335040903,40600.0,Max High Vol
2023-12-04,88288.21437698427,9.757041760191957,116.39268229653005,40800.0,Max High Vol
2023-12-11,83617.94013097856,-5.289804849902132,103.94619544141112,41000.0,Max High Vol
2023-12-18,87156.32354747914,4.2316079670918505,111.54447462980374,41200.0,Max High Vol
2023-12-25,85834.84101757345,-1.5162210567381362,107.33053385887305,41400.0,Max High Vol
2024-01-01,89442.44808198053,4.202963530471828,115.00588481245319,41600.0,Max High Vol
2024-01-08,85272.76152475766,-4.661865419203473,104.0018218295638,41800.0,Max High Vol
2024-01-15,84961.72322840724,-0.36475691743619465,102.28981721049341,42000.0,Max High Vol
2024-01-22,86163.38878895865,1.414361096844642,104.1786464193333,42200.0,Max High Vol
2024-01-29,87486.63989871934,1.5357463632282975,106.33641485547014,42400.0,Max High Vol
2024-02-05,99418.34681567532,13.63831886876552,133.37640097576366,42600.0,Max High Vol
2024-02-12,107500.00091291349,8.128936314161205,151.16822643204085,42800.0,Max High Vol
2024-02-19,106897.07249339676,-0.5608636412990955,148.59784300789946,43000.0,Max High Vol
2024-02-26,130723.57191166216,22.289197320850125,202.6008609066254,43200.0,Max High Vol
2024-03-04,143035.03021597478,9.417932913149142,229.5738023409557,43400.0,Max High Vol
2024-03-11,141931.16502147235,-0.7717446508283029,225.53019500337697,43600.0,Max High Vol
2024-03-18,139731.17614399138,-1.5500393286760779,219.02095010043695,43800.0,Max High Vol
2024-03-25,148451.0205278537,6.240442988096376,237.38868301784927,44000.0,Max High Vol
2024-04-01,144549.01698320184,-2.628478760723451,227.03397507511733,44200.0,Max High Vol
2024-04-08,137197.09223728086,-5.086111894330876,209.0024599938758,44400.0,Max High Vol
2024-04-15,135702.27246860586,-1.0895418731540736,204.26518490718806,44600.0,Max High Vol
2024-04-22,132112.08107669844,-2.6456383718540923,194.89303811763043,44800.0,Max High Vol
2024-04-29,134233.48468664414,1.6057604971903423,198.29663263698697,45000.0,Max High Vol
2024-05-06,129019.0879034265,-3.8845723147172837,185.44045996333296,45200.0,Max High Vol
2024-05-13,139360.25874216913,8.015225504061242,206.96092233957958,45400.0,Max High Vol
2024-05-20,144269.62148761368,3.5227853261433593,216.3807488763458,45600.0,Max High Vol
2024-05-27,142855.71876919724,-0.9800418853513354,211.91204971440442,45800.0,Max High Vol
2024-06-03,147054.29946033604,2.939035781915166,219.6832596963827,46000.0,Max High Vol
2024-06-10,140901.2326863083,-4.184214128120319,204.98102313053744,46200.0,Max High Vol
2024-06-17,133789.12798511956,-5.047581604216754,188.33863789896458,46400.0,Max High Vol
2024-06-24,132925.0458153534,-0.6458538020086845,185.24687943208883,46600.0,Max High Vol
2024-07-01,118642.04860716089,-10.745151239618954,153.5086508700019,46800.0,Max High Vol
2024-07-08,129333.45206089906,9.011479133455273,175.177557576381,47000.0,Max High Vol
2024-07-15,145207.0706509907,12.273405168693136,207.64209883684472,47200.0,Max High Vol
2024-07-22,145622.989247792,0.2864313665558077,207.22149630335863,47400.0,Max High Vol
2024-07-29,124191.80029207825,-14.716899485730545,160.9071434707526,47600.0,Max High Vol
2024-08-05,125679.31616696117,1.197756914212162,162.9274396798351,47800.0,Max High Vol
2024-08-12,125375.22567729629,-0.24195746678070024,161.1983868277006,48000.0,Max High Vol
2024-08-19,138115.28139168283,10.161541600872741,186.54622695369883,48200.0,Max High Vol
2024-08-26,123269.95044134904,-10.748507189609047,154.68998025072113,48400.0,Max High Vol
2024-09-02,118128.64528003595,-4.170769228758048,143.06305613176121,48600.0,Max High Vol
2024-09-09,127679.73282416588,8.08532724766978,161.63879677083173,48800.0,Max High Vol
2024-09-16,137514.3121374702,7.702537509886559,180.64145334177593,49000.0,Max High Vol
2024-09-23,142006.38764071334,3.2666239851110905,188.63086918844175,49200.0,Max High Vol
2024-09-30,136113.02197994463,-4.150070823348702,175.53243315778266,49400.0,Max High Vol
2024-10-07,136383.2721061402,0.19854832569612357,174.96627440754077,49600.0,Max High Vol
2024-10-14,149929.07200652303,9.932156408331958,201.06239358739563,49800.0,Max High Vol
2024-10-21,147798.91395831914,-1.4207771846351498,195.5978279166383,50000.0,Max High Vol
2024-10-28,149765.25287299385,1.3304149956265816,198.33715711751762,50200.0,Max High Vol
2024-11-04,175527.91921045212,17.20203174183928,248.2696809731193,50400.0,Max High Vol
2024-11-11,196169.11586658485,11.759494870661927,287.6859997363337,50600.0,Max High Vol
2024-11-18,214203.03006794085,9.193044543067074,321.6595080077576,50800.0,Max High Vol
2024-11-25,212798.85101019926,-0.6555365053875376,317.25264903960635,51000.0,Max High Vol
2024-12-02,221653.06865344624,4.160839027661202,332.9161497137622,51200.0,Max High Vol
2024-12-09,228558.70939647558,3.1155177706230077,344.6667497985906,51400.0,Max High Vol
2024-12-16,208611.6364744912,-8.727330047783315,304.28611719862636,51600.0,Max High Vol
2024-12-23,205357.5253181051,-1.5598895686646073,296.44309906970096,51800.0,Max High Vol
2024-12-30,216063.01906774202,5.213100290848259,315.5058058995039,52000.0,Max High Vol
2025-01-06,208025.37625750317,-3.7200455889764323,298.5160464703126,52200.0,Max High Vol
2020-01-13,200.0,0.0,0.0,200.0,RICH AF KING PORTFOLIO
2020-01-20,396.30357006940926,98.15178503470463,-0.9241074826476847,400.0,RICH AF KING PORTFOLIO
2020-01-27,625.8258100745807,57.915763909210426,4.304301679096777,600.0,RICH AF KING PORTFOLIO
2020-02-03,853.2289464653993,36.33649055856591,6.653618308174913,800.0,RICH AF KING PORTFOLIO
2020-02-10,1034.9776853592114,21.30128609053027,3.4977685359211366,1000.0,RICH AF KING PORTFOLIO
2020-02-17,1238.1791817200694,19.633418114742504,3.1815984766724528,1200.0,RICH AF KING PORTFOLIO
2020-02-24,1291.589402259375,4.3136099627445255,-7.743614124330358,1400.0,RICH AF KING PORTFOLIO
2020-03-02,1462.6193433759427,13.241819793301596,-8.586291039003584,1600.0,RICH AF KING PORTFOLIO
2020-03-09,1286.6573484520027,-12.030607671152056,-28.519036197110964,1800.0,RICH AF KING PORTFOLIO
2020-03-16,1465.4433348132504,13.895384546347787,-26.72783325933748,2000.0,RICH AF KING PORTFOLIO
2020-03-23,1717.980459649547,17.23281404589272,-21.90997910683878,2200.0,RICH AF KING PORTFOLIO
2020-03-30,2089.3899126338974,21.618956775568616,-12.942086973587607,2400.0,RICH AF KING PORTFOLIO
2020-04-06,2439.0283787973676,16.733997998617397,-6.191216200101246,2600.0,RICH AF KING PORTFOLIO
2020-04-13,2687.1662363489077,10.173635522596562,-4.029777273253298,2800.0,RICH AF KING PORTFOLIO
2020-04-20,2966.5246240414563,10.396021798491967,-1.1158458652847913,3000.0,RICH AF KING PORTFOLIO
2020-04-27,3371.3415100049033,13.646166382126406,5.354422187653228,3200.0,RICH AF KING PORTFOLIO
2020-05-04,3567.900055000956,5.830276891639103,4.9382369117928215,3400.0,RICH AF KING PORTFOLIO
2020-05-11,3847.9678359314394,7.8496532025308765,6.887995442539982,3600.0,RICH AF KING PORTFOLIO
